4026.68,3710.88,3746.77,3566.43,3294.32,3048.79,2763.99,2303.08,2131.75,2082.76
6805.13,6982.66,7079.10,6686.60,6123.06,5430.84,4410.85,3622.11,3418.87,2661.87
13387.46,12626.17,13330.66,13194.76,12511.60,11770.38,9554.03,7983.86,7891.54,6515.32
4148.91,4359.60,5471.01,5842.14,6023.55,5959.96,4657.97,3518.88,3868.54,3141.89
7233.00,7739.18,7904.40,7944.40,7735.78,7101.60,5618.40,4503.33,3879.42,2781.78
6818.32,11270.82,12656.83,12300.70,11605.07,10696.54,8789.27,6925.63,6359.43,4892.45
6070.07,6112.05,6424.88,6059.28,5582.48,4917.95,3929.31,3054.60,2688.37,2170.74
3647.14,4053.77,4783.88,5090.34,5240.65,5234.64,4429.31,3549.73,3866.43,3326.90
7555.34,7162.33,7362.84,7139.18,7097.76,7208.59,6536.21,5408.75,5576.79,5154.42
30455.15,27996.43,26962.97,25503.86,23908.47,22280.61,19277.65,16464.94,15271.20,13105.24
18655.12,17217.47,16771.90,15837.20,15338.02,14683.03,12657.78,10518.21,10328.72,9090.74
10076.94,9264.82,9455.48,8880.45,8025.84,7062.00,5407.40,4064.72,3505.67,2810.00
11698.36,10820.22,10426.71,9455.32,8541.94,7675.09,6397.71,5106.38,4593.24,3896.76
7219.11,6918.00,6848.63,6452.41,5828.20,5411.86,4286.76,3196.56,2906.86,2412.30
27588.70,25910.75,25340.86,24265.31,22798.33,21275.89,18861.45,16896.14,15894.95,13283.72
17042.72,15823.33,15809.09,14937.72,15017.56,13949.32,11950.88,9900.27,9328.15,7508.33
12536.39,11532.37,10992.79,10139.24,9735.15,8538.04,6726.53,5183.68,4391.23,3588.00
11337.28,10945.81,10749.88,10001.00,9138.50,8122.75,6305.11,4819.40,4310.12,3397.69
32650.89,30259.49,29144.15,26894.54,25810.07,24649.60,21462.72,18091.56,17304.79,14942.91
6816.64,6359.82,6065.34,5600.50,5279.26,4851.37,3860.46,2863.84,2627.39,2090.10
482.50,485.85,514.40,472.38,521.15,475.04,385.21,300.63,308.89,278.37
6183.80,5557.52,5175.80,4632.15,4981.01,4690.46,3697.83,2917.40,2607.15,2004.51
11058.79,11039.08,11851.99,11540.86,10550.53,9491.05,7431.45,5678.24,4956.13,3921.41
3715.64,3315.58,3140.88,2686.52,2217.06,1829.20,1516.87,1252.67,1195.30,978.86
3891.20,3848.26,3898.97,3763.57,3450.72,2994.30,2604.07,2088.17,2051.73,1696.29
86.44,69.88,66.16,61.16,55.35,48.18,39.73,33.11,29.48,27.62
7598.00,7344.62,7993.39,7507.34,6847.41,5857.92,4558.97,3501.25,3274.57,2544.42
1757.53,1778.10,2263.20,2155.22,2070.24,1923.95,1602.87,1203.70,1188.78,1063.84
901.68,893.87,954.27,912.68,895.89,811.73,613.65,470.33,468.60,344.52
1054.34,979.72,973.53,933.12,878.63,816.79,643.05,520.38,506.98,376.71
2677.63,2740.71,3179.60,2925.74,2850.06,2700.20,2161.39,1555.84,1755.35,1405.11
