399.35,397.59,363.76,374.75,373.06,348.42,317.34,262.51,274.43,244.96
292.11,248.01,230.28,221.13,222.18,194.52,157.66,131.84,109.98,92.61
440.39,404.43,399.86,377.82,388.87,338.91,265.02,247.14,222.89,203.83
375.75,350.72,299.16,272.98,299.67,261.33,231.62,203.58,172.42,137.30
682.12,628.87,569.25,468.85,433.94,381.64,332.24,294.73,254.34,199.69
457.00,620.27,568.77,536.39,487.49,436.13,369.61,318.80,275.86,231.54
368.76,328.61,283.79,268.88,240.70,205.69,180.01,157.73,137.69,117.35
522.56,479.96,438.79,387.73,367.40,308.98,253.78,211.00,167.89,141.16
388.98,374.63,359.28,311.81,298.40,279.34,266.45,238.36,244.26,219.36
1291.32,1189.40,1094.45,1027.97,1045.21,919.13,710.98,678.36,584.67,432.83
1119.00,995.02,884.91,768.64,655.74,620.25,523.67,416.84,388.01,321.39
458.02,417.81,347.66,314.98,268.95,252.62,193.78,157.14,144.35,121.00
421.51,398.35,374.61,353.23,337.48,300.35,266.47,235.98,205.57,175.10
425.34,391.08,353.48,319.71,310.84,270.29,200.71,167.59,131.71,92.45
1440.16,1301.36,1112.19,985.96,1059.47,881.58,670.97,594.50,540.05,467.78
1110.87,1030.80,998.35,911.67,898.36,797.99,605.23,526.51,511.71,493.40
748.61,692.21,635.32,579.73,512.02,446.52,385.11,337.81,288.67,228.07
666.12,603.77,545.69,501.67,460.70,406.87,354.91,304.93,280.99,224.81
1569.37,1447.48,1333.81,1257.44,1308.40,1192.28,1074.85,945.76,848.40,717.60
398.17,373.03,364.15,359.57,364.46,307.88,241.34,208.00,197.73,168.21
191.96,174.14,154.66,139.03,98.96,89.75,69.45,60.22,55.02,43.63
391.19,355.76,321.64,290.93,189.98,166.31,142.11,132.88,111.63,91.85
941.28,859.49,751.28,685.84,621.72,562.63,478.42,405.45,335.13,299.75
400.93,360.38,322.71,294.86,266.58,224.40,180.73,153.41,130.41,90.09
478.34,437.79,413.41,373.24,330.67,278.20,190.34,162.10,149.03,123.17
33.07,32.08,28.97,25.47,23.78,17.75,15.75,14.70,11.72,12.89
457.63,432.02,365.85,338.51,312.27,266.92,218.16,175.01,165.35,132.66
213.70,196.37,178.23,159.64,141.68,123.61,97.40,88.52,77.21,68.21
46.17,43.27,37.30,34.42,21.39,18.93,16.30,14.54,13.73,12.33
54.98,51.31,47.74,44.16,42.67,37.15,31.00,25.59,22.55,17.12
160.40,155.62,142.85,130.43,108.39,77.87,68.06,62.25,74.60,57.69
