20594.90,18331.74,16627.04,15348.61,13669.93,12363.18,10600.84,9179.19,8375.76,7236.15
10093.82,8625.15,7795.18,6979.60,6058.46,5219.24,4238.65,3405.16,2886.65,2250.04
13320.71,11979.79,10960.84,10279.12,9384.78,8483.17,7123.77,6068.31,5276.04,4600.72
7236.64,6789.06,5678.69,5311.18,4682.95,3960.87,3412.38,2886.92,2759.46,2257.99
7937.08,7213.51,7022.55,6236.66,5630.50,5015.89,4209.03,3696.65,3212.06,2467.41
11467.30,13243.02,11956.19,11033.12,9460.12,8158.98,6849.37,5891.25,5207.72,4486.74
6273.33,5461.14,4992.54,4707.70,4150.36,3679.91,3111.12,2756.26,2412.26,2025.44
8314.94,7652.09,6883.61,6134.12,5540.31,4918.09,4040.55,3371.95,2905.68,2493.04
19662.90,17022.63,15275.72,13785.45,12199.15,11142.86,9833.51,8930.85,7872.23,6821.11
38691.60,34085.88,30599.49,27197.43,23517.98,20842.21,17131.45,13629.07,11888.53,9730.91
24091.57,21341.91,19220.79,17948.72,15681.13,14180.23,12063.82,9918.78,8799.31,7613.46
10018.32,8602.11,7378.68,6572.14,5628.48,4975.96,4193.69,3662.15,3234.64,2789.78
12353.89,10796.90,9525.60,8664.66,7737.13,6878.74,5850.62,5048.49,4346.40,3770.00
7764.93,6539.23,5782.98,5108.66,4486.06,3921.20,3121.40,2637.07,2355.86,1918.95
31751.69,28537.35,25840.12,23221.51,19995.81,17370.89,14343.14,11768.18,10358.64,8620.24
16909.76,14875.23,12961.67,11475.70,9157.57,7991.72,6607.89,5700.91,5099.76,4511.97
14351.67,12736.79,11349.93,9974.92,8208.58,7247.02,6053.37,5127.12,4466.85,3812.34
14631.83,12759.77,11406.51,10077.39,8643.60,7539.54,6369.27,5402.81,4633.67,3835.40
42050.88,36853.47,33223.28,30503.44,26519.69,24097.70,20711.55,18052.59,16321.46,14076.83
7247.18,6520.15,5934.49,5427.94,4615.30,3998.33,3383.11,2919.13,2529.51,2156.76
2198.90,1972.22,1815.23,1644.14,1339.53,1148.93,953.67,748.59,643.47,528.84
8538.43,7497.75,6672.51,5968.29,4494.41,3623.81,2881.08,2474.44,2160.48,1825.21
15556.29,13127.72,11043.20,9551.36,8242.31,7014.04,6030.41,5198.80,4561.69,3881.60
5261.01,4714.12,4128.50,3812.15,3282.75,2781.29,2177.07,1885.79,1652.34,1312.94
6903.15,6147.27,5542.70,5032.30,4235.72,3701.79,2892.31,2519.62,2218.81,1896.78
606.46,552.16,492.35,438.07,377.80,322.57,274.82,240.85,218.67,188.06
8215.02,7342.10,6547.76,5832.14,5009.65,4355.81,3688.93,3143.74,2699.74,2178.20
3701.42,3341.46,3009.61,2740.65,2269.61,1963.79,1536.50,1363.27,1234.21,1037.11
1101.32,1000.81,853.08,766.06,624.29,540.18,470.88,398.54,355.93,294.91
1438.55,1294.41,1193.87,1107.17,982.52,861.92,702.45,563.74,475.00,366.18
4353.72,4169.32,3785.90,3434.13,2703.18,2245.12,1766.69,1587.72,1421.38,1246.89
