132.20,142.60,161.32,161.83,150.20,136.27,124.36,118.29,112.83,101.26
222.05,210.50,201.53,188.54,171.60,159.72,145.58,128.85,122.58,110.19
3644.82,3578.70,3576.48,3500.42,3186.66,2905.73,2562.81,2207.34,2034.59,1804.72
827.32,829.10,827.45,776.58,698.32,641.42,554.48,477.59,313.58,311.97
1663.87,1643.80,1651.06,1598.19,1448.58,1306.30,1095.28,929.60,907.95,762.10
2296.55,2505.10,2403.17,2321.64,2155.82,1915.57,1631.08,1414.90,1302.02,1133.42
1549.26,1644.60,1570.19,1509.34,1412.11,1277.44,1050.15,980.57,916.72,783.80
2731.65,2687.80,2659.63,2516.79,2113.66,1701.50,1302.90,1154.33,1088.94,915.38
113.47,114.00,128.62,129.28,127.80,124.94,114.15,113.82,111.80,101.84
4323.53,4209.50,3835.16,3646.06,3418.29,3064.78,2540.10,2261.86,2100.11,1816.31
2000.23,1865.20,1808.68,1787.25,1667.88,1583.04,1360.56,1163.08,1095.96,986.02
2693.19,2550.30,2481.89,2348.09,2178.73,2015.31,1729.02,1495.45,1418.09,1200.18
2444.81,2193.60,2085.12,1938.98,1776.71,1612.24,1363.67,1182.74,1158.17,1002.11
1962.35,1827.80,1735.29,1636.49,1520.23,1391.07,1206.98,1098.66,1060.38,905.77
5171.13,5182.90,4992.88,4742.63,4281.70,3973.85,3588.28,3226.64,3002.65,2509.14
4439.96,4348.40,4259.98,4058.98,3769.54,3512.24,3258.09,2769.05,2658.78,2217.66
3780.80,3417.30,3255.95,3098.16,2848.77,2569.30,2147.00,1795.90,1780.00,1378.00
3725.90,3462.00,3266.89,3099.23,3004.21,2768.03,2325.50,1969.69,1892.40,1626.48
3781.83,3425.40,3242.42,3047.51,2847.26,2665.20,2286.98,2010.27,1973.05,1695.57
2873.47,2634.30,2472.75,2343.58,2172.37,2047.23,1675.06,1458.49,1453.75,1241.35
977.63,881.70,832.76,756.30,711.54,659.23,539.83,462.19,436.04,361.07
1324.66,1168.70,1076.72,1016.74,940.01,844.52,685.38,606.80,575.40,482.39
4005.42,3745.30,3594.17,3425.61,3297.21,2983.51,2482.89,2240.61,2216.15,2032.00
1944.32,1712.70,1311.08,1031.70,891.91,726.22,625.03,550.27,539.19,446.38
2242.22,2098.20,2027.94,1895.16,1654.55,1411.01,1108.38,1067.60,1020.56,837.35
118.76,99.20,93.74,86.83,80.38,74.47,68.72,63.88,60.62,54.89
1776.29,1673.20,1635.85,1526.05,1370.16,1220.90,988.45,789.64,753.72,592.63
1027.73,996.00,939.21,879.87,780.50,678.75,599.28,497.05,462.27,387.55
224.69,212.20,219.03,207.59,176.91,155.08,134.92,107.40,105.57,83.41
256.27,252.40,229.51,222.28,199.40,184.14,159.29,127.25,118.94,97.89
1691.80,1598.70,1574.60,1468.30,1320.57,1139.03,1078.63,759.74,691.07,628.72
