4270.82,3926.28,3357.71,2943.13,2536.91,2215.41,1863.61,1603.63,1519.19,1302.77
1793.57,1603.23,1422.28,1235.91,1001.59,756.50,572.99,461.20,368.10,288.17
1731.23,1480.92,1347.58,1137.72,913.66,746.01,615.42,525.67,420.74,347.65
1207.35,1140.54,897.26,809.90,639.61,519.32,448.30,361.64,290.91,218.73
992.14,829.20,724.16,625.14,502.01,447.46,346.44,291.10,219.09,148.30
1829.22,1869.46,1482.17,1249.71,969.37,755.57,639.27,560.20,455.07,386.34
659.55,565.27,464.96,399.54,244.63,207.65,190.12,180.83,147.24,126.03
900.84,847.66,707.47,606.22,485.11,370.78,304.59,227.54,177.43,155.48
4765.83,4162.70,3400.41,2823.81,2450.36,2277.40,1950.96,1804.28,1414.21,1209.08
6011.13,5302.93,4723.69,3958.79,3136.51,2600.11,2105.92,1596.98,1298.48,1054.25
3050.61,2922.93,2767.44,2795.13,2762.24,2730.29,2326.58,1899.33,1653.45,1251.43
1447.02,1241.87,1046.67,912.77,617.62,503.85,396.17,359.60,313.81,223.85
1866.17,1681.33,1449.82,1264.72,1015.37,862.41,767.58,612.20,497.65,385.84
1056.30,897.65,739.70,542.83,413.07,357.44,241.49,165.10,130.57,101.34
3364.56,2994.66,2709.65,2383.43,1936.11,1640.41,1361.45,1044.90,880.28,734.90
2256.61,1991.11,1509.20,1280.92,1013.60,868.20,697.68,499.92,413.83,302.31
2318.87,1853.12,1372.61,1179.55,870.36,674.57,561.27,479.11,393.05,337.27
1272.71,1104.18,950.04,758.90,579.76,501.09,463.16,402.57,334.32,260.14
6127.05,5757.08,4447.43,4122.81,3171.96,2916.13,2658.76,2283.29,1972.40,1705.08
1136.85,1018.01,876.47,777.60,573.05,445.37,384.53,336.82,249.01,190.73
281.90,242.82,210.63,187.14,130.69,105.24,78.12,65.73,47.33,34.43
1642.59,1410.18,1225.27,1080.14,915.65,704.66,496.56,389.97,303.01,247.46
2729.45,2202.23,1828.09,1712.77,1303.56,868.15,654.70,524.63,411.14,359.11
689.40,607.11,491.65,444.53,365.87,297.27,231.51,194.44,151.55,122.25
1092.60,981.85,860.98,725.90,541.18,456.23,375.08,351.74,277.66,168.55
93.05,68.05,55.58,41.75,32.04,31.70,27.08,23.17,22.42,11.51
1181.54,1082.37,948.93,738.52,551.20,432.11,384.75,336.21,287.16,231.03
507.02,443.12,364.84,294.18,184.43,145.05,100.54,88.27,72.49,61.60
245.81,220.87,175.21,145.23,83.73,62.56,54.53,45.63,36.54,27.67
284.11,256.38,230.16,206.34,167.48,134.18,97.87,75.54,64.80,51.05
573.70,563.80,536.94,473.57,360.40,288.77,225.20,198.87,171.97,149.22
